mandt,spras,waers,ltext,ktext,operation_flag,is_deleted,recordstamp
250,E,DOP,Dominican Peso,Dominican Peso,L,False,2022-01-31 20:43:53.037378+00:00
000,D,FKP,Falkland Pfund,Falkland Pfund,L,False,2022-01-31 20:43:53.037378+00:00
001,D,FKP,Falkland Pfund,Falkland Pfund,L,False,2022-01-31 20:43:53.037378+00:00
050,D,FKP,Falkland Pfund,Falkland Pfund,L,False,2022-01-31 20:43:53.037378+00:00
100,D,FKP,Falkland Pfund,Falkland Pfund,L,False,2022-01-31 20:43:53.037378+00:00
200,D,FKP,Falkland Pfund,Falkland Pfund,L,False,2022-01-31 20:43:53.037378+00:00
250,D,FKP,Falkland Pfund,Falkland Pfund,L,False,2022-01-31 20:43:53.037378+00:00
000,E,FKP,Falkland Pound,Falkland Pound,L,False,2022-01-31 20:43:53.037378+00:00
001,E,FKP,Falkland Pound,Falkland Pound,L,False,2022-01-31 20:43:53.037378+00:00
050,E,FKP,Falkland Pound,Falkland Pound,L,False,2022-01-31 20:43:53.037378+00:00
100,E,FKP,Falkland Pound,Falkland Pound,L,False,2022-01-31 20:43:53.037378+00:00
200,E,FKP,Falkland Pound,Falkland Pound,L,False,2022-01-31 20:43:53.037378+00:00
250,E,FKP,Falkland Pound,Falkland Pound,L,False,2022-01-31 20:43:53.037378+00:00
000,D,FIM,Finnische Mark  (alt --> EUR),Finnische Mark,L,False,2022-01-31 20:43:53.037378+00:00
001,D,FIM,Finnische Mark  (alt --> EUR),Finnische Mark,L,False,2022-01-31 20:43:53.037378+00:00
050,D,FIM,Finnische Mark  (alt --> EUR),Finnische Mark,L,False,2022-01-31 20:43:53.037378+00:00
100,D,FIM,Finnische Mark  (alt --> EUR),Finnische Mark,L,False,2022-01-31 20:43:53.037378+00:00
200,D,FIM,Finnische Mark  (alt --> EUR),Finnische Mark,L,False,2022-01-31 20:43:53.037378+00:00
250,D,FIM,Finnische Mark  (alt --> EUR),Finnische Mark,L,False,2022-01-31 20:43:53.037378+00:00
000,E,FIM,Finnish Markka (Old --> EUR),Finnish markka,L,False,2022-01-31 20:43:53.037378+00:00
001,E,FIM,Finnish Markka (Old --> EUR),Finnish markka,L,False,2022-01-31 20:43:53.037378+00:00
050,E,FIM,Finnish Markka (Old --> EUR),Finnish markka,L,False,2022-01-31 20:43:53.037378+00:00
100,E,FIM,Finnish Markka (Old --> EUR),Finnish markka,L,False,2022-01-31 20:43:53.037378+00:00
200,E,FIM,Finnish Markka (Old --> EUR),Finnish markka,L,False,2022-01-31 20:43:53.037378+00:00
250,E,FIM,Finnish Markka (Old --> EUR),Finnish markka,L,False,2022-01-31 20:43:53.037378+00:00
000,D,IEP,Irisches Pfund  (alt --> EUR),Irisches Pfund,L,False,2022-01-31 20:43:53.037378+00:00
001,D,IEP,Irisches Pfund  (alt --> EUR),Irisches Pfund,L,False,2022-01-31 20:43:53.037378+00:00
050,D,IEP,Irisches Pfund  (alt --> EUR),Irisches Pfund,L,False,2022-01-31 20:43:53.037378+00:00
100,D,IEP,Irisches Pfund  (alt --> EUR),Irisches Pfund,L,False,2022-01-31 20:43:53.037378+00:00
200,D,IEP,Irisches Pfund  (alt --> EUR),Irisches Pfund,L,False,2022-01-31 20:43:53.037378+00:00
250,D,IEP,Irisches Pfund  (alt --> EUR),Irisches Pfund,L,False,2022-01-31 20:43:53.037378+00:00
000,D,JMD,Jamaika-Dollar,Jamaika-Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,JMD,Jamaika-Dollar,Jamaika-Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,JMD,Jamaika-Dollar,Jamaika-Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,JMD,Jamaika-Dollar,Jamaika-Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,JMD,Jamaika-Dollar,Jamaika-Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,JMD,Jamaika-Dollar,Jamaika-Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,LBP,Lebanese Pound,Lebanese Pound,L,False,2022-01-31 20:43:53.037378+00:00
001,E,LBP,Lebanese Pound,Lebanese Pound,L,False,2022-01-31 20:43:53.037378+00:00
050,E,LBP,Lebanese Pound,Lebanese Pound,L,False,2022-01-31 20:43:53.037378+00:00
100,E,LBP,Lebanese Pound,Lebanese Pound,L,False,2022-01-31 20:43:53.037378+00:00
200,E,LBP,Lebanese Pound,Lebanese Pound,L,False,2022-01-31 20:43:53.037378+00:00
250,E,LBP,Lebanese Pound,Lebanese Pound,L,False,2022-01-31 20:43:53.037378+00:00
000,E,MGF,Madagascan Franc (Old,Madagascan Fr.,L,False,2022-01-31 20:43:53.037378+00:00
001,E,MGF,Madagascan Franc (Old,Madagascan Fr.,L,False,2022-01-31 20:43:53.037378+00:00
050,E,MGF,Madagascan Franc (Old,Madagascan Fr.,L,False,2022-01-31 20:43:53.037378+00:00
100,E,MGF,Madagascan Franc (Old,Madagascan Fr.,L,False,2022-01-31 20:43:53.037378+00:00
200,E,MGF,Madagascan Franc (Old,Madagascan Fr.,L,False,2022-01-31 20:43:53.037378+00:00
250,E,MGF,Madagascan Franc (Old,Madagascan Fr.,L,False,2022-01-31 20:43:53.037378+00:00
000,E,NZD,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
000,E,NZD5,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
001,E,NZD,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
001,E,NZD5,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
050,E,NZD,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
050,E,NZD5,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
100,E,NZD,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
100,E,NZD5,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
200,E,NZD,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
200,E,NZD5,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
250,E,NZD,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
250,E,NZD5,New Zealand Dollars,N.Zeal.Dollars,L,False,2022-01-31 20:43:53.037378+00:00
000,D,NAD,Namibia Dollar,Namibia Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,NAD,Namibia Dollar,Namibia Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,NAD,Namibia Dollar,Namibia Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,NAD,Namibia Dollar,Namibia Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,NAD,Namibia Dollar,Namibia Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,NAD,Namibia Dollar,Namibia Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,GBP,British Pound,Pound sterling,L,False,2022-01-31 20:43:53.037378+00:00
001,E,GBP,British Pound,Pound sterling,L,False,2022-01-31 20:43:53.037378+00:00
050,E,GBP,British Pound,Pound sterling,L,False,2022-01-31 20:43:53.037378+00:00
100,E,GBP,British Pound,Pound sterling,L,False,2022-01-31 20:43:53.037378+00:00
200,E,GBP,British Pound,Pound sterling,L,False,2022-01-31 20:43:53.037378+00:00
250,E,GBP,British Pound,Pound sterling,L,False,2022-01-31 20:43:53.037378+00:00
000,E,SBD,Solomon Islands Dollar,Sol.Isl.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,SBD,Solomon Islands Dollar,Sol.Isl.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,SBD,Solomon Islands Dollar,Sol.Isl.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,SBD,Solomon Islands Dollar,Sol.Isl.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,SBD,Solomon Islands Dollar,Sol.Isl.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,SBD,Solomon Islands Dollar,Sol.Isl.Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,DEM3,(Internal) German Mark (3 dec.places),(Int.) DEM 3 DP,L,False,2022-01-31 20:43:53.037378+00:00
001,E,DEM3,(Internal) German Mark (3 dec.places),(Int.) DEM 3 DP,L,False,2022-01-31 20:43:53.037378+00:00
050,E,DEM3,(Internal) German Mark (3 dec.places),(Int.) DEM 3 DP,L,False,2022-01-31 20:43:53.037378+00:00
100,E,DEM3,(Internal) German Mark (3 dec.places),(Int.) DEM 3 DP,L,False,2022-01-31 20:43:53.037378+00:00
200,E,DEM3,(Internal) German Mark (3 dec.places),(Int.) DEM 3 DP,L,False,2022-01-31 20:43:53.037378+00:00
250,E,DEM3,(Internal) German Mark (3 dec.places),(Int.) DEM 3 DP,L,False,2022-01-31 20:43:53.037378+00:00
000,D,DEM3,(Intern) Deutsche Mark (3 Nachk.),(Intern) DEM 3N,L,False,2022-01-31 20:43:53.037378+00:00
001,D,DEM3,(Intern) Deutsche Mark (3 Nachk.),(Intern) DEM 3N,L,False,2022-01-31 20:43:53.037378+00:00
050,D,DEM3,(Intern) Deutsche Mark (3 Nachk.),(Intern) DEM 3N,L,False,2022-01-31 20:43:53.037378+00:00
100,D,DEM3,(Intern) Deutsche Mark (3 Nachk.),(Intern) DEM 3N,L,False,2022-01-31 20:43:53.037378+00:00
200,D,DEM3,(Intern) Deutsche Mark (3 Nachk.),(Intern) DEM 3N,L,False,2022-01-31 20:43:53.037378+00:00
250,D,DEM3,(Intern) Deutsche Mark (3 Nachk.),(Intern) DEM 3N,L,False,2022-01-31 20:43:53.037378+00:00
000,E,BMD,Bermudan Dollar,Bermudan Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,BMD,Bermudan Dollar,Bermudan Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,BMD,Bermudan Dollar,Bermudan Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,BMD,Bermudan Dollar,Bermudan Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,BMD,Bermudan Dollar,Bermudan Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,BMD,Bermudan Dollar,Bermudan Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,XOF,CFA Franc  BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
001,D,XOF,CFA Franc  BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
050,D,XOF,CFA Franc  BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
100,D,XOF,CFA Franc  BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
200,D,XOF,CFA Franc  BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
250,D,XOF,CFA Franc  BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
000,E,XOF,Benin CFA Franc BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
001,E,XOF,Benin CFA Franc BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
050,E,XOF,Benin CFA Franc BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
100,E,XOF,Benin CFA Franc BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
200,E,XOF,Benin CFA Franc BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
250,E,XOF,Benin CFA Franc BCEAO,CFA Franc BCEAO,L,False,2022-01-31 20:43:53.037378+00:00
000,E,CAD,Canadian Dollar,Canadian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,CAD,Canadian Dollar,Canadian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,CAD,Canadian Dollar,Canadian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,CAD,Canadian Dollar,Canadian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,CAD,Canadian Dollar,Canadian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,CAD,Canadian Dollar,Canadian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,CRC,Costa Rica Colon,Cost.Rica Colon,L,False,2022-01-31 20:43:53.037378+00:00
001,E,CRC,Costa Rica Colon,Cost.Rica Colon,L,False,2022-01-31 20:43:53.037378+00:00
050,E,CRC,Costa Rica Colon,Cost.Rica Colon,L,False,2022-01-31 20:43:53.037378+00:00
100,E,CRC,Costa Rica Colon,Cost.Rica Colon,L,False,2022-01-31 20:43:53.037378+00:00
200,E,CRC,Costa Rica Colon,Cost.Rica Colon,L,False,2022-01-31 20:43:53.037378+00:00
250,E,CRC,Costa Rica Colon,Cost.Rica Colon,L,False,2022-01-31 20:43:53.037378+00:00
000,F,SEK,Couronne suédoise,Couronne suéd.,L,False,2022-01-31 20:43:53.037378+00:00
001,F,SEK,Couronne suédoise,Couronne suéd.,L,False,2022-01-31 20:43:53.037378+00:00
050,F,SEK,Couronne suédoise,Couronne suéd.,L,False,2022-01-31 20:43:53.037378+00:00
100,F,SEK,Couronne suédoise,Couronne suéd.,L,False,2022-01-31 20:43:53.037378+00:00
200,F,SEK,Couronne suédoise,Couronne suéd.,L,False,2022-01-31 20:43:53.037378+00:00
250,F,SEK,Couronne suédoise,Couronne suéd.,L,False,2022-01-31 20:43:53.037378+00:00
000,D,DJF,Dschibuti Frank,Dschibuti Frank,L,False,2022-01-31 20:43:53.037378+00:00
001,D,DJF,Dschibuti Frank,Dschibuti Frank,L,False,2022-01-31 20:43:53.037378+00:00
050,D,DJF,Dschibuti Frank,Dschibuti Frank,L,False,2022-01-31 20:43:53.037378+00:00
100,D,DJF,Dschibuti Frank,Dschibuti Frank,L,False,2022-01-31 20:43:53.037378+00:00
200,D,DJF,Dschibuti Frank,Dschibuti Frank,L,False,2022-01-31 20:43:53.037378+00:00
250,D,DJF,Dschibuti Frank,Dschibuti Frank,L,False,2022-01-31 20:43:53.037378+00:00
000,E,CFP,French Franc (Pacific Islands),Fr. Franc (Pac),L,False,2022-01-31 20:43:53.037378+00:00
001,E,CFP,French Franc (Pacific Islands),Fr. Franc (Pac),L,False,2022-01-31 20:43:53.037378+00:00
050,E,CFP,French Franc (Pacific Islands),Fr. Franc (Pac),L,False,2022-01-31 20:43:53.037378+00:00
100,E,CFP,French Franc (Pacific Islands),Fr. Franc (Pac),L,False,2022-01-31 20:43:53.037378+00:00
200,E,CFP,French Franc (Pacific Islands),Fr. Franc (Pac),L,False,2022-01-31 20:43:53.037378+00:00
250,E,CFP,French Franc (Pacific Islands),Fr. Franc (Pac),L,False,2022-01-31 20:43:53.037378+00:00
000,E,GIP,Gibraltar Pound,Gibraltar Pound,L,False,2022-01-31 20:43:53.037378+00:00
001,E,GIP,Gibraltar Pound,Gibraltar Pound,L,False,2022-01-31 20:43:53.037378+00:00
050,E,GIP,Gibraltar Pound,Gibraltar Pound,L,False,2022-01-31 20:43:53.037378+00:00
100,E,GIP,Gibraltar Pound,Gibraltar Pound,L,False,2022-01-31 20:43:53.037378+00:00
200,E,GIP,Gibraltar Pound,Gibraltar Pound,L,False,2022-01-31 20:43:53.037378+00:00
250,E,GIP,Gibraltar Pound,Gibraltar Pound,L,False,2022-01-31 20:43:53.037378+00:00
000,E,JMD,Jamaican Dollar,Jamaican Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,JMD,Jamaican Dollar,Jamaican Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,JMD,Jamaican Dollar,Jamaican Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,JMD,Jamaican Dollar,Jamaican Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,JMD,Jamaican Dollar,Jamaican Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,JMD,Jamaican Dollar,Jamaican Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,JOD,Jordanian Dinar,Jordanian Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,JOD,Jordanian Dinar,Jordanian Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,JOD,Jordanian Dinar,Jordanian Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,JOD,Jordanian Dinar,Jordanian Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,JOD,Jordanian Dinar,Jordanian Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,JOD,Jordanian Dinar,Jordanian Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,AOR,Angolan Kwanza Reajustado (Old),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
001,E,AOR,Angolan Kwanza Reajustado (Old),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
050,E,AOR,Angolan Kwanza Reajustado (Old),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
100,E,AOR,Angolan Kwanza Reajustado (Old),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
200,E,AOR,Angolan Kwanza Reajustado (Old),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
250,E,AOR,Angolan Kwanza Reajustado (Old),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
000,D,AOR,Angolanische Kwanza Reajustado (alt),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
001,D,AOR,Angolanische Kwanza Reajustado (alt),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
050,D,AOR,Angolanische Kwanza Reajustado (alt),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
100,D,AOR,Angolanische Kwanza Reajustado (alt),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
200,D,AOR,Angolanische Kwanza Reajustado (alt),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
250,D,AOR,Angolanische Kwanza Reajustado (alt),Kwanza Reajust.,L,False,2022-01-31 20:43:53.037378+00:00
000,E,LRD,Liberian Dollar,Liberian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,LRD,Liberian Dollar,Liberian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,LRD,Liberian Dollar,Liberian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,LRD,Liberian Dollar,Liberian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,LRD,Liberian Dollar,Liberian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,LRD,Liberian Dollar,Liberian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,LYD,Libyscher Dinar,Libyscher Dinar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,LYD,Libyscher Dinar,Libyscher Dinar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,LYD,Libyscher Dinar,Libyscher Dinar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,LYD,Libyscher Dinar,Libyscher Dinar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,LYD,Libyscher Dinar,Libyscher Dinar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,LYD,Libyscher Dinar,Libyscher Dinar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,MGA,Madagasker Ariary,Madagas. Ariary,L,False,2022-01-31 20:43:53.037378+00:00
001,D,MGA,Madagasker Ariary,Madagas. Ariary,L,False,2022-01-31 20:43:53.037378+00:00
050,D,MGA,Madagasker Ariary,Madagas. Ariary,L,False,2022-01-31 20:43:53.037378+00:00
100,D,MGA,Madagasker Ariary,Madagas. Ariary,L,False,2022-01-31 20:43:53.037378+00:00
200,D,MGA,Madagasker Ariary,Madagas. Ariary,L,False,2022-01-31 20:43:53.037378+00:00
250,D,MGA,Madagasker Ariary,Madagas. Ariary,L,False,2022-01-31 20:43:53.037378+00:00
000,E,MGA,Madagascan Ariary,Madagasc.Ariary,L,False,2022-01-31 20:43:53.037378+00:00
001,E,MGA,Madagascan Ariary,Madagasc.Ariary,L,False,2022-01-31 20:43:53.037378+00:00
050,E,MGA,Madagascan Ariary,Madagasc.Ariary,L,False,2022-01-31 20:43:53.037378+00:00
100,E,MGA,Madagascan Ariary,Madagasc.Ariary,L,False,2022-01-31 20:43:53.037378+00:00
200,E,MGA,Madagascan Ariary,Madagasc.Ariary,L,False,2022-01-31 20:43:53.037378+00:00
250,E,MGA,Madagascan Ariary,Madagasc.Ariary,L,False,2022-01-31 20:43:53.037378+00:00
000,D,MGF,Madagasker Frank (alt),Madagask. Frank,L,False,2022-01-31 20:43:53.037378+00:00
001,D,MGF,Madagasker Frank (alt),Madagask. Frank,L,False,2022-01-31 20:43:53.037378+00:00
050,D,MGF,Madagasker Frank (alt),Madagask. Frank,L,False,2022-01-31 20:43:53.037378+00:00
100,D,MGF,Madagasker Frank (alt),Madagask. Frank,L,False,2022-01-31 20:43:53.037378+00:00
200,D,MGF,Madagasker Frank (alt),Madagask. Frank,L,False,2022-01-31 20:43:53.037378+00:00
250,D,MGF,Madagasker Frank (alt),Madagask. Frank,L,False,2022-01-31 20:43:53.037378+00:00
000,E,NAD,Namibian Dollar,Namibian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,E,NAD,Namibian Dollar,Namibian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,E,NAD,Namibian Dollar,Namibian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,E,NAD,Namibian Dollar,Namibian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,E,NAD,Namibian Dollar,Namibian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,E,NAD,Namibian Dollar,Namibian Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,NOK,Norwegian Krone,Norwegian Krone,L,False,2022-01-31 20:43:53.037378+00:00
001,E,NOK,Norwegian Krone,Norwegian Krone,L,False,2022-01-31 20:43:53.037378+00:00
050,E,NOK,Norwegian Krone,Norwegian Krone,L,False,2022-01-31 20:43:53.037378+00:00
100,E,NOK,Norwegian Krone,Norwegian Krone,L,False,2022-01-31 20:43:53.037378+00:00
200,E,NOK,Norwegian Krone,Norwegian Krone,L,False,2022-01-31 20:43:53.037378+00:00
250,E,NOK,Norwegian Krone,Norwegian Krone,L,False,2022-01-31 20:43:53.037378+00:00
000,D,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
000,E,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
001,D,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
001,E,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
050,D,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
050,E,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
100,D,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
100,E,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
200,D,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
200,E,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
250,D,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
250,E,CUC,Peso Convertible,Peso Convertib.,L,False,2022-01-31 20:43:53.037378+00:00
000,D,CHF,Schweizer Franken,Schweiz.Franken,L,False,2022-01-31 20:43:53.037378+00:00
001,D,CHF,Schweizer Franken,Schweiz.Franken,L,False,2022-01-31 20:43:53.037378+00:00
050,D,CHF,Schweizer Franken,Schweiz.Franken,L,False,2022-01-31 20:43:53.037378+00:00
100,D,CHF,Schweizer Franken,Schweiz.Franken,L,False,2022-01-31 20:43:53.037378+00:00
200,D,CHF,Schweizer Franken,Schweiz.Franken,L,False,2022-01-31 20:43:53.037378+00:00
250,D,CHF,Schweizer Franken,Schweiz.Franken,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ZWD,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ZWN,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ZWR,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ZWD,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ZWN,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ZWR,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ZWD,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ZWN,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ZWR,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ZWD,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ZWN,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ZWR,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ZWD,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ZWN,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ZWR,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ZWD,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ZWN,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ZWR,Simbabwe Dollar (alt),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,D,ZWL,Simbabwe Dollar (neu),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
001,D,ZWL,Simbabwe Dollar (neu),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
050,D,ZWL,Simbabwe Dollar (neu),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
100,D,ZWL,Simbabwe Dollar (neu),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
200,D,ZWL,Simbabwe Dollar (neu),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
250,D,ZWL,Simbabwe Dollar (neu),Simbabwe Dollar,L,False,2022-01-31 20:43:53.037378+00:00
000,E,LKR,Sri Lankan Rupee,Sri Lanka Rupee,L,False,2022-01-31 20:43:53.037378+00:00
001,E,LKR,Sri Lankan Rupee,Sri Lanka Rupee,L,False,2022-01-31 20:43:53.037378+00:00
050,E,LKR,Sri Lankan Rupee,Sri Lanka Rupee,L,False,2022-01-31 20:43:53.037378+00:00
100,E,LKR,Sri Lankan Rupee,Sri Lanka Rupee,L,False,2022-01-31 20:43:53.037378+00:00
