mandt,land1,landk,lnplz,prplz,addrs,xplzs,xplpf,spras,xland,xaddr,nmfmt,xregs,xplst,intca,intca3,intcn3,xegld,xskfn,xmwsn,lnbkn,prbkn,lnblz,prblz,lnpsk,prpsk,xprbk,bnkey,lnbks,prbks,xprso,pruin,uinln,lnst1,prst1,lnst2,prst2,lnst3,prst3,lnst4,prst4,lnst5,prst5,landd,kalsm,landa,wechf,lkvrz,intcn,xdezp,datfm,curin,curha,waers,kurst,afapl,gwgwrt,umrwrt,kzrbwb,xanzum,ctnconcept,kzsrv,xxinve,xgccv,sureg,landgrp_vp,operation_flag,is_deleted,recordstamp
800,JP,J,07,4,113,X,,J,X,X,01,,,JP,JPN,392,,,,07,2,07,4,07,2,X,1,07,4,,,00,00,,00,,00,,00,,00,,442,TAXJP,732,003,JAPAN,000,,1,,USD,JPY,M,,999.990000000,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,JP,J,07,4,113,X,,J,X,X,01,,,JP,JPN,392,,,,07,2,07,4,07,2,X,1,07,4,,,00,00,,00,,00,,00,,00,,442,TAXJP,732,003,JAPAN,000,,1,,USD,JPY,M,,999.990000000,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,RU,RUS,06,4,001,,X,R,X,X,,,,RU,RUS,643,,,,18,4,09,4,00,,,4,15,5,,,00,10,4,00,,00,,00,,00,,160,TAXRU,075,000,RUSSLD,000,,1,,RUB,RUB,,,40000.000000000,,X,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,RU,RUS,06,4,001,,X,R,X,X,,,,RU,RUS,643,,,,18,4,09,4,00,,,4,15,5,,,00,10,4,00,,00,,00,,00,,160,TAXRU,075,000,RUSSLD,000,,1,,RUB,RUB,,,40000.000000000,,X,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,MX,MEX,05,4,010,,,S,X,X,,,,MX,MEX,000,,,,10,5,00,,00,,,4,04,6,,,00,13,1,00,,00,,00,,00,,353,TAXMX,412,000,MEXICO,000,,1,,USD,MXN,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,MX,MEX,05,4,010,,,S,X,X,,,,MX,MEX,000,,,,10,5,00,,00,,,4,04,6,,,00,13,1,00,,00,,00,,00,,353,TAXMX,412,000,MEXICO,000,,1,,USD,MXN,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,US,USA,10,1,004,,,E,X,,,,,US,USA,000,,,,13,0,09,4,10,6,,1,00,,,,00,11,5,08,5,00,,00,,00,,368,TAXUSX,400,000,USA,000,X,2,,USD,USD,M,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,US,USA,10,1,004,,,E,X,,,,,US,USA,000,,,,13,0,09,4,10,6,,1,00,,,,00,11,5,08,5,00,,00,,00,,368,TAXUSX,400,000,USA,000,X,2,,USD,USD,M,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,CA,CDN,07,9,005,,,E,X,,,,,CA,CAN,000,,,,10,5,10,5,10,5,,1,10,5,,,00,10,5,10,5,00,,00,,00,,348,TAXCA,404,099,CANADA,000,X,2,CAD,CAD,CAD,M,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,CA,CDN,07,9,005,,,E,X,,,,,CA,CAN,000,,,,10,5,10,5,10,5,,1,10,5,,,00,10,5,10,5,00,,00,,00,,348,TAXCA,404,099,CANADA,000,X,2,CAD,CAD,CAD,M,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,ZA,ZA,04,4,,,,E,X,,,,,ZA,ZAF,000,,,,00,,15,5,00,,,1,00,,,,00,00,,00,,00,,00,,00,,263,TAXZA,388,000,SAFR,000,,4,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,ZA,ZA,04,4,,,,E,X,,,,,ZA,ZAF,000,,,,00,,15,5,00,,,1,00,,,,00,00,,00,,00,,00,,00,,263,TAXZA,388,000,SAFR,000,,4,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,BR,BRA,09,7,007,X,,P,,X,,,,BR,BRA,000,,,,15,1,09,2,00,,,1,09,2,X,,00,14,4,11,4,00,,00,,00,,327,TAXBRA,508,000,BRASIL,000,,,,USD,,,,,,,,K002,X,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,BR,BRA,09,7,007,X,,P,,X,,,,BR,BRA,000,,,,15,1,09,2,00,,,1,09,2,X,,00,14,4,11,4,00,,00,,00,,327,TAXBRA,508,000,BRASIL,000,,,,USD,,,,,,,,K002,X,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,CL,RCH,07,1,,,,S,,X,,,,CL,CHL,000,,,,00,,15,5,00,,,1,15,5,X,,00,11,5,00,,00,,00,,00,,332,TAXCL,512,000,CHILE,000,,,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,CL,RCH,07,1,,,,S,,X,,,,CL,CHL,000,,,,00,,15,5,00,,,1,15,5,X,,00,11,5,00,,00,,00,,00,,332,TAXCL,512,000,CHILE,000,,,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,NO,N,04,4,001,,,O,X,,,,,NO,NOR,000,,,,11,4,04,,11,2,X,1,00,,X,,00,00,,09,9,00,,00,,00,,149,TAXNO,028,000,NORWEG,000,,1,,NOK,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,NO,N,04,4,001,,,O,X,,,,,NO,NOR,000,,,,11,4,04,,11,2,X,1,00,,X,,00,00,,09,9,00,,00,,00,,149,TAXNO,028,000,NORWEG,000,,1,,NOK,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,BB,BDS,04,2,001,,,E,,,,,,BB,BRB,000,,,,14,3,00,,14,3,X,4,11,1,X,3,11,00,,09,3,00,,00,,00,,322,,469,003,BARBAD,000,,1,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,BB,BDS,04,2,001,,,E,,,,,,BB,BRB,000,,,,14,3,00,,14,3,X,4,11,1,X,3,11,00,,09,3,00,,00,,00,,322,,469,003,BARBAD,000,,1,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,CO,CO,00,,010,,,S,,X,,,,CO,COL,000,,,,00,,15,5,00,,,1,11,1,X,,00,16,5,00,,00,,00,,00,,349,TAXCO,480,000,KOLUMB,000,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,CO,CO,00,,010,,,S,,X,,,,CO,COL,000,,,,00,,15,5,00,,,1,11,1,X,,00,16,5,00,,00,,00,,00,,349,TAXCO,480,000,KOLUMB,000,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,VE,YV,04,4,010,,,S,,X,,,,VE,VEN,000,,,,00,,15,5,00,,,1,11,1,X,,00,12,1,10,2,00,,00,,00,,367,TAXVE,484,000,VENEZU,000,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,VE,YV,04,4,010,,,S,,X,,,,VE,VEN,000,,,,00,,15,5,00,,,1,11,1,X,,00,12,1,10,2,00,,00,,00,,367,TAXVE,484,000,VENEZU,000,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,PE,PE,00,,,X,,S,,X,,,,PE,PER,000,,,,00,,15,5,00,,,1,11,1,X,,00,08,5,00,,00,,00,,00,,361,TAXPE,504,000,PERU,000,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,PE,PE,00,,,X,,S,,X,,,,PE,PER,000,,,,00,,15,5,00,,,1,11,1,X,,00,08,5,00,,00,,00,,00,,361,TAXPE,504,000,PERU,000,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,AR,RA,04,4,010,,,S,,X,,,,AR,ARG,000,,,,00,,15,5,00,,,4,11,1,X,,00,00,,00,,00,,00,,00,,323,TAXAR,528,000,ARGENT,000,,1,,USD,,,,,,,,K002,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,AR,RA,04,4,010,,,S,,X,,,,AR,ARG,000,,,,00,,15,5,00,,,4,11,1,X,,00,00,,00,,00,,00,,00,,323,TAXAR,528,000,ARGENT,000,,1,,USD,,,,,,,,K002,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,CH,CH,04,4,011,,,D,X,,,,,CH,CHE,000,,,,18,5,07,2,11,1,X,1,07,2,X,,00,07,2,08,1,00,,00,,00,,158,TAXCH,039,003,SCHW,000,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,CH,CH,04,4,011,,,D,X,,,,,CH,CHE,000,,,,18,5,07,2,11,1,X,1,07,2,X,,00,07,2,08,1,00,,00,,00,,158,TAXCH,039,003,SCHW,000,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
000,FR,F,05,4,001,X,,F,X,,,,,FR,FRA,250,X,X,,11,3,10,4,10,1,,1,,,X,3,13,,,,,,,,,,,129,TAXF,001,015,FRANKR,001,,1,,,EUR,,,,,X,,,,X,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,FR,F,05,4,001,X,,F,X,,,,,FR,FRA,250,X,X,,11,3,10,4,10,1,,1,,,X,3,13,,,,,,,,,,,129,TAXF,001,015,FRANKR,001,,1,,,EUR,,,,,X,,,,X,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,FR,F,05,4,001,X,,F,X,,,,,FR,FRA,250,X,X,,11,3,10,4,10,1,,4,11,,X,3,13,,,,,,,,,,,129,TAXF,001,015,FRANKR,001,,1,,,EUR,,,,,X,,,,X,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,FR,F,05,4,001,X,,F,X,,,,,FR,FRA,250,X,X,,11,3,10,4,10,1,,1,,,X,3,13,,,,,,,,,,,129,TAXF,001,015,FRANKR,001,,1,,,EUR,,,,,X,,,,X,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,FR,F,05,4,001,X,,F,X,,,,,FR,FRA,250,X,X,,11,3,10,4,10,1,,1,,,X,3,13,,,,,,,,,,,129,TAXF,001,015,FRANKR,001,,1,,,EUR,,,,,X,,,,X,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,FR,F,05,4,001,X,,F,X,,,,,FR,FRA,250,X,X,,11,3,10,4,10,1,,1,,,X,3,13,,,,,,,,,,,129,TAXF,001,015,FRANKR,001,,1,,,EUR,,,,,X,,,,X,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,FR,F,05,4,001,X,,F,X,,,,,FR,FRA,250,X,X,,11,3,10,4,10,1,,4,11,,X,3,13,,,,,,,,,,,129,TAXF,001,015,FRANKR,001,,1,,,EUR,,,,,X,,,,X,,,,I,False,2022-04-21 15:05:19.043008+00:00
200,FR,F,05,4,001,,,F,X,,,,,FR,FRA,000,X,,,11,3,10,4,10,1,,1,00,,X,3,13,00,,00,,00,,00,,00,,129,TAXF,001,000,FRANKR,001,,1,,USD,EUR,M,,,,X,,,,X,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,FR,F,05,4,001,,,F,X,,,,,FR,FRA,000,X,,,11,3,10,4,10,1,,1,00,,X,3,13,00,,00,,00,,00,,00,,129,TAXF,001,000,FRANKR,001,,1,,USD,EUR,M,,,,X,,,,X,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,LU,L,04,4,001,,,F,,,,,,LU,LUX,000,X,,,00,,15,5,00,,,4,11,1,,3,10,00,,00,,00,,00,,00,,143,,104,000,LUXBG,002,,1,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,LU,L,04,4,001,,,F,,,,,,LU,LUX,000,X,,,00,,15,5,00,,,4,11,1,,3,10,00,,00,,00,,00,,00,,143,,104,000,LUXBG,002,,1,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,BE,B,04,2,001,,,F,X,,,,,BE,BEL,000,X,,,14,3,00,,14,3,X,4,03,3,X,3,11,00,,09,3,00,,00,,00,,124,TAXB,102,003,BELGIE,002,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,BE,B,04,2,001,,,F,X,,,,,BE,BEL,000,X,,,14,3,00,,14,3,X,4,03,3,X,3,11,00,,09,3,00,,00,,00,,124,TAXB,102,003,BELGIE,002,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,NL,NL,07,9,003,,X,N,X,,,,,NL,NLD,000,X,,,10,4,00,,07,1,X,4,05,1,X,3,14,00,,00,,00,,00,,00,,148,TAXNL,003,003,NIEDL,003,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,NL,NL,07,9,003,,X,N,X,,,,,NL,NLD,000,X,,,10,4,00,,07,1,X,4,05,1,X,3,14,00,,00,,00,,00,,00,,148,TAXNL,003,003,NIEDL,003,,1,,USD,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
000,DE,D,05,4,015,X,X,D,X,,,,,DE,DEU,276,X,,,14,2,08,4,10,1,X,1,,,,3,11,,,,,,,,,,,000,TAXD,004,003,DEUT,004,,1,,,EUR,,,410.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,DE,D,05,4,015,X,X,D,X,,,,,DE,DEU,276,X,,,14,2,08,4,10,1,X,1,,,,3,11,,,,,,,,,,,000,TAXD,004,003,DEUT,004,,1,,,EUR,,,410.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,DE,D,05,4,015,X,X,D,X,,,,,DE,DEU,276,X,,,14,2,08,4,10,1,X,1,,,,3,11,,,,,,,,,,,000,TAXD,004,003,DEUT,004,,1,,,EUR,,,410.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,DE,D,05,4,015,X,X,D,X,,,,,DE,DEU,276,X,,,14,2,08,4,10,1,X,1,,,,3,11,,,,,,,,,,,000,TAXD,004,003,DEUT,004,,1,,,EUR,,,410.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,DE,D,05,4,015,X,X,D,X,,,,,DE,DEU,276,X,,,14,2,08,4,10,1,X,1,,,,3,11,,,,,,,,,,,000,TAXD,004,003,DEUT,004,,1,,,EUR,,,410.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,DE,D,05,4,015,X,X,D,X,,,,,DE,DEU,276,X,,,14,2,08,4,10,1,X,1,,,,3,11,,,,,,,,,,,000,TAXD,004,003,DEUT,004,,1,,,EUR,,,410.000000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,DE,D,05,4,015,X,X,D,X,,,,,DE,DEU,276,X,,,14,2,08,4,10,1,X,1,,,,3,11,,,,,,,,,,,000,TAXD,004,003,DEUT,004,,1,,,EUR,,,1000.000000000,,,,,,,,,,U,False,2022-02-23 07:53:50.627573+00:00
100,DE,D,05,4,015,X,X,D,X,,,,,DE,DEU,276,X,,,14,2,08,4,10,1,X,1,,,,3,11,,,,,,,,,,,000,TAXD,004,003,DEUT,004,,1,,,EUR,,,1000.000000000,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
200,DE,D,05,4,001,,X,D,X,,,,,DE,DEU,000,X,,,14,2,08,4,10,1,X,1,00,,,3,11,00,,00,,00,,00,,00,,000,TAXD,004,003,D,004,,1,,USD,EUR,M,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,DE,D,05,4,001,,X,D,X,,,,,DE,DEU,000,X,,,14,2,08,4,10,1,X,1,00,,,3,11,00,,00,,00,,00,,00,,000,TAXD,004,003,D,004,,1,,USD,EUR,M,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
000,IT,I,05,4,002,X,,I,X,,,,,IT,ITA,380,X,,,12,1,10,4,,,X,1,,,X,3,13,16,1,11,4,,,,,,,137,TAXIT,005,,ITAL,005,,1,,,EUR,,,516.460000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,IT,I,05,4,002,X,,I,X,,,,,IT,ITA,380,X,,,12,1,10,4,,,X,1,,,X,3,13,16,1,11,4,,,,,,,137,TAXIT,005,,ITAL,005,,1,,,EUR,,,516.460000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,IT,I,05,4,002,X,,I,X,,,,,IT,ITA,380,X,,,12,1,10,4,,,X,1,,,X,3,13,16,1,11,4,,,,,,,137,TAXIT,005,,ITAL,005,,1,,,EUR,,,516.460000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,IT,I,05,4,002,X,,I,X,,,,,IT,ITA,380,X,,,12,1,10,4,,,X,1,,,X,3,13,16,1,11,4,,,,,,,137,TAXIT,005,,ITAL,005,,1,,,EUR,,,516.460000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,IT,I,05,4,002,X,,I,X,,,,,IT,ITA,380,X,,,12,1,10,4,,,X,1,,,X,3,13,16,1,11,4,,,,,,,137,TAXIT,005,,ITAL,005,,1,,,EUR,,,516.460000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,IT,I,05,4,002,X,,I,X,,,,,IT,ITA,380,X,,,12,1,10,4,,,X,1,,,X,3,13,16,1,11,4,,,,,,,137,TAXIT,005,,ITAL,005,,1,,,EUR,,,516.460000000,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,IT,I,05,4,002,X,,I,X,,,,,IT,ITA,380,X,,,12,1,10,4,,,X,1,,,X,3,13,16,1,11,4,,,,,,,137,TAXIT,005,,ITAL,005,,1,,,EUR,,,516.460000000,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
200,IT,I,05,4,002,,,I,X,,,,,IT,ITA,000,X,,,12,5,10,4,00,,X,1,00,,X,3,13,16,1,11,4,00,,00,,00,,137,TAXIT,005,000,ITAL,005,,1,,USD,EUR,,,516.460000000,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,IT,I,05,4,002,,,I,X,,,,,IT,ITA,000,X,,,12,5,10,4,00,,X,1,00,,X,3,13,16,1,11,4,00,,00,,00,,137,TAXIT,005,000,ITAL,005,,1,,USD,EUR,,,516.460000000,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,GB,GB,09,5,006,,,E,X,,,,,GB,GBR,000,X,,,08,1,06,1,10,1,,1,00,,,3,11,00,,00,,00,,00,,00,,168,TAXGB,006,003,BRITAIN,006,,4,,USD,GBP,M,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,GB,GB,09,5,006,,,E,X,,,,,GB,GBR,000,X,,,08,1,06,1,10,1,,1,00,,,3,11,00,,00,,00,,00,,00,,168,TAXGB,006,003,BRITAIN,006,,4,,USD,GBP,M,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
000,GB,GB,09,5,006,X,,E,X,X,,,,GB,GBR,826,X,X,X,08,1,06,1,10,1,X,1,,,X,1,14,,,,,,,,,,,168,TAXGB,006,003,GBRIT,006,,4,,,GBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,GB,GB,09,5,006,X,,E,X,X,,,,GB,GBR,826,X,X,X,08,1,06,1,10,1,X,1,,,X,1,14,,,,,,,,,,,168,TAXGB,006,003,GBRIT,006,,4,,,GBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,GB,GB,09,5,006,X,,E,X,X,,,,GB,GBR,826,X,X,X,08,1,06,1,10,1,X,1,,,X,1,14,,,,,,,,,,,168,TAXGB,006,003,GBRIT,006,,4,,,GBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GB,GB,09,5,006,X,,E,X,X,,,,GB,GBR,826,X,X,X,08,1,06,1,10,1,X,1,,,X,1,14,,,,,,,,,,,168,TAXGB,006,003,GBRIT,006,,4,,,GBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,GB,GB,09,5,006,X,,E,X,X,,,,GB,GBR,826,X,X,X,08,1,06,1,10,1,X,1,,,X,1,14,,,,,,,,,,,168,TAXGB,006,003,GBRIT,006,,4,,,GBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,GB,GB,09,5,006,X,,E,X,X,,,,GB,GBR,826,X,X,X,08,1,06,1,10,1,X,1,,,X,1,14,,,,,,,,,,,168,TAXGB,006,003,GBRIT,006,,4,,,GBP,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GB,GB,09,5,006,X,,E,X,X,,,,GB,GBR,826,X,X,X,08,1,06,1,10,1,X,1,,,X,1,14,,,,,,,,,,,168,TAXGB,006,003,GBRIT,006,,4,,,GBP,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
200,IE,IRL,00,,006,,,E,,,,,,IE,IRL,000,X,,,00,,15,5,00,,,4,11,1,,3,10,00,,00,,00,,00,,00,,135,TAXIE,007,000,IRLAND,007,,1,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,IE,IRL,00,,006,,,E,,,,,,IE,IRL,000,X,,,00,,15,5,00,,,4,11,1,,3,10,00,,00,,00,,00,,00,,135,TAXIE,007,000,IRLAND,007,,1,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
000,IE,IRL,,,023,,,E,X,X,,,,IE,IRL,372,X,,,,,15,5,,,,1,,,X,1,11,,,,,,,,,,,135,TAXIE,007,,IRLAND,007,,1,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,IE,IRL,,,023,,,E,X,X,,,,IE,IRL,372,X,,,,,15,5,,,,1,,,X,1,11,,,,,,,,,,,135,TAXIE,007,,IRLAND,007,,1,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,IE,IRL,,,023,,,E,X,X,,,,IE,IRL,372,X,,,,,15,5,,,,1,,,X,1,11,,,,,,,,,,,135,TAXIE,007,,IRLAND,007,,1,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,IE,IRL,,,023,,,E,X,X,,,,IE,IRL,372,X,,,,,15,5,,,,1,,,X,1,11,,,,,,,,,,,135,TAXIE,007,,IRLAND,007,,1,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,IE,IRL,,,023,,,E,X,X,,,,IE,IRL,372,X,,,,,15,5,,,,1,,,X,1,11,,,,,,,,,,,135,TAXIE,007,,IRLAND,007,,1,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,IE,IRL,,,023,,,E,X,X,,,,IE,IRL,372,X,,,,,15,5,,,,1,,,X,1,11,,,,,,,,,,,135,TAXIE,007,,IRLAND,007,,1,,,EUR,,,,,,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,IE,IRL,,,023,,,E,X,X,,,,IE,IRL,372,X,,,,,15,5,,,,1,,,X,1,11,,,,,,,,,,,135,TAXIE,007,,IRLAND,007,,1,,,EUR,,,,,,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
000,DK,DK,04,4,019,X,,K,X,,,,,DK,DNK,208,X,X,,10,2,04,,10,1,X,1,,,X,3,10,07,2,08,4,,,,,,,126,TAXDK,008,003,DAENM,008,,1,,,DKK,,,,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,DK,DK,04,4,019,X,,K,X,,,,,DK,DNK,208,X,X,,10,2,04,,10,1,X,1,,,X,3,10,07,2,08,4,,,,,,,126,TAXDK,008,003,DAENM,008,,1,,,DKK,,,,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,DK,DK,04,4,019,X,,K,X,,,,,DK,DNK,208,X,X,,10,2,04,,10,1,X,1,,,X,3,10,07,2,08,4,,,,,,,126,TAXDK,008,003,DAENM,008,,1,,,DKK,,,,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,DK,DK,04,4,019,X,,K,X,,,,,DK,DNK,208,X,X,,10,2,04,,10,1,X,1,,,X,3,10,07,2,08,4,,,,,,,126,TAXDK,008,003,DAENM,008,,1,,,DKK,,,,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,DK,DK,04,4,019,X,,K,X,,,,,DK,DNK,208,X,X,,10,2,04,,10,1,X,1,,,X,3,10,07,2,08,4,,,,,,,126,TAXDK,008,003,DAENM,008,,1,,,DKK,,,,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
250,DK,DK,04,4,019,X,,K,X,,,,,DK,DNK,208,X,X,,10,2,04,,10,1,X,1,,,X,3,10,07,2,08,4,,,,,,,126,TAXDK,008,003,DAENM,008,,1,,,DKK,,,,,X,,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,DK,DK,04,4,019,X,,K,X,,,,,DK,DNK,208,X,X,,10,2,04,,10,1,X,1,,,X,3,10,07,2,08,4,,,,,,,126,TAXDK,008,003,DAENM,008,,1,,,DKK,,,,,X,,,,,,,,I,False,2022-04-21 15:05:19.043008+00:00
200,DK,DK,04,4,001,,,K,X,,,,,DK,DNK,000,X,,,10,2,04,2,10,1,X,1,00,,X,3,10,07,2,08,4,00,,00,,00,,126,TAXDK,008,003,DAENM,008,,1,,DKK,DKK,,,,,X,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,DK,DK,04,4,001,,,K,X,,,,,DK,DNK,000,X,,,10,2,04,2,10,1,X,1,00,,X,3,10,07,2,08,4,00,,00,,00,,126,TAXDK,008,003,DAENM,008,,1,,DKK,DKK,,,,,X,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
800,GR,GR,05,4,001,,,,,,,,,EL,GRC,000,X,,,00,,15,5,00,,,4,11,1,,3,10,00,,00,,00,,00,,00,,134,,009,000,GRIECH,009,,1,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
200,GR,GR,05,4,001,,,,,,,,,EL,GRC,000,X,,,00,,15,5,00,,,4,11,1,,3,10,00,,00,,00,,00,,00,,134,,009,000,GRIECH,009,,1,,,,,,,,,,,,,,,,I,False,2021-04-16 01:21:55.218492+00:00
000,GR,GR,05,4,001,X,,G,,,,,,GR,GRC,300,X,,,,,15,5,,,,4,11,1,X,3,11,,,,,,,,,,,134,,009,,GRIECH,009,,1,,,GRD,,,99999.000000000,,,X,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
001,GR,GR,05,4,001,X,,G,,,,,,GR,GRC,300,X,,,,,15,5,,,,4,11,1,X,3,11,,,,,,,,,,,134,,009,,GRIECH,009,,1,,,GRD,,,99999.000000000,,,X,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
050,GR,GR,05,4,001,X,,G,,,,,,GR,GRC,300,X,,,,,15,5,,,,4,11,1,X,3,11,,,,,,,,,,,134,,009,,GRIECH,009,,1,,,GRD,,,99999.000000000,,,X,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
100,GR,GR,05,4,001,X,,G,,,,,,GR,GRC,300,X,,,,,15,5,,,,4,11,1,X,3,11,,,,,,,,,,,134,,009,,GRIECH,009,,1,,,GRD,,,99999.000000000,,,X,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
200,GR,GR,05,4,001,X,,G,,,,,,GR,GRC,300,X,,,,,15,5,,,,4,11,1,X,3,11,,,,,,,,,,,134,,009,,GRIECH,009,,1,,,GRD,,,99999.000000000,,,X,,,,,,,L,False,2022-01-31 20:43:38.378205+00:00
