mandt,langu,rldnr,name,operation_flag,is_deleted,recordstamp
800,D,1M,Management-Konsolidierung,I,False,2021-03-31 05:00:43.587054+00:00
800,M,1M,管理合併,I,False,2021-03-31 05:00:43.587054+00:00
800,H,1M,Menedzsment-konszolidálás,I,False,2021-03-31 05:00:43.587054+00:00
800,2,1M,การทำงบรวมเพื่อการจัดการ,I,False,2021-03-31 05:00:43.587054+00:00
800,E,1M,Management consolidation,I,False,2021-03-31 05:00:43.587054+00:00
800,O,1M,Management-konsolidering,I,False,2021-03-31 05:00:43.587054+00:00
800,R,1M,Менеджмент-консолидация,I,False,2021-03-31 05:00:43.587054+00:00
800,S,1M,Gestión-consolidación,I,False,2021-03-31 05:00:43.587054+00:00
800,T,1M,Yönetim konsolidasyonu,I,False,2021-03-31 05:00:43.587054+00:00
800,6,1M,Konsolidacija upravljanja,I,False,2021-03-31 05:00:43.587054+00:00
800,4,1M,Consolidare gestiune,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,1M,Management consolidation,I,False,2021-03-31 05:00:43.587054+00:00
800,R,3A,Контрольный регистр,I,False,2021-03-31 05:00:43.587054+00:00
800,I,3A,Ledger di riconciliazione,I,False,2021-03-31 05:00:43.587054+00:00
800,V,3A,Avstämningsfunktion CO/FI,I,False,2021-03-31 05:00:43.587054+00:00
800,E,3A,Reconciliation Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,3A,Kontrolná účt.kniha,I,False,2021-03-31 05:00:43.587054+00:00
800,3,3A,조정 원장,I,False,2021-03-31 05:00:43.587054+00:00
800,L,3A,Księga uzgodnień,I,False,2021-03-31 05:00:43.587054+00:00
800,G,3A,Λογιστική Συμφωνίας,I,False,2021-03-31 05:00:43.587054+00:00
800,2,3A,บัญชีแยกประเภทกระทบยอด,I,False,2021-03-31 05:00:43.587054+00:00
800,1,3A,统驭明细账,I,False,2021-03-31 05:00:43.587054+00:00
800,O,3A,Avstemmingsledger,I,False,2021-03-31 05:00:43.587054+00:00
800,W,3A,Контролен регистър,I,False,2021-03-31 05:00:43.587054+00:00
800,6,3A,Knjiga usklađenja,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,3A,समाधान लेजर,I,False,2021-03-31 05:00:43.587054+00:00
800,M,3A,調節帳,I,False,2021-03-31 05:00:43.587054+00:00
800,J,3A,照合元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,K,3A,Afstemningsledger,I,False,2021-03-31 05:00:43.587054+00:00
800,B,3A,ספר התאמות,I,False,2021-03-31 05:00:43.587054+00:00
800,S,3A,Ledger de reconciliación,I,False,2021-03-31 05:00:43.587054+00:00
800,F,3A,Ledger de rapprochement,I,False,2021-03-31 05:00:43.587054+00:00
800,H,3A,Egyeztető ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,U,3A,Täsmäytyspääkirja,I,False,2021-03-31 05:00:43.587054+00:00
800,A,3A,أستاذ عام التوفيق,I,False,2021-03-31 05:00:43.587054+00:00
800,5,3A,Knjiga uskladitve,I,False,2021-03-31 05:00:43.587054+00:00
800,T,3A,Mutabakat defteri,I,False,2021-03-31 05:00:43.587054+00:00
800,P,3A,Ledger de reconciliação,I,False,2021-03-31 05:00:43.587054+00:00
800,d,3A,Knjiga usklađivanja,I,False,2021-03-31 05:00:43.587054+00:00
800,C,3A,Kontrolní ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,3A,Reconciliation ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,4,3A,Registru reconciliere,I,False,2021-03-31 05:00:43.587054+00:00
800,D,3A,Abstimmledger,I,False,2021-03-31 05:00:43.587054+00:00
800,N,3A,Afstemledger,I,False,2021-03-31 05:00:43.587054+00:00
800,C,3B,Export.ledger pro kontrol.led.,I,False,2021-03-31 05:00:43.587054+00:00
800,V,3B,Export-ledger för avst.fkt,I,False,2021-03-31 05:00:43.587054+00:00
800,B,3B,ייצא ספר חשב.לספר חשבונ.להתאמה,I,False,2021-03-31 05:00:43.587054+00:00
800,K,3B,Eksportledger t. kontrolledger,I,False,2021-03-31 05:00:43.587054+00:00
800,H,3B,Exportledg.egyezt.ledg.számára,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,3B,समा. लेजर हेतु लेजर का नि.करें,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,3B,Export.účt.kn.pre kontr.úč.kn.,I,False,2021-03-31 05:00:43.587054+00:00
800,U,3B,Siirtopääkirja-täsmäytyspääk.,I,False,2021-03-31 05:00:43.587054+00:00
800,3,3B,조정 원장에 대한 엑스포트 원장,I,False,2021-03-31 05:00:43.587054+00:00
800,S,3B,Ledger exp.p.ledger reconcil.,I,False,2021-03-31 05:00:43.587054+00:00
800,I,3B,Ledger esp. per ledger ricon.,I,False,2021-03-31 05:00:43.587054+00:00
800,M,3B,匯出調節分類帳的分類帳,I,False,2021-03-31 05:00:43.587054+00:00
800,G,3B,Εξαγ.Καθολ.για Καθορ.Συμφωνίας,I,False,2021-03-31 05:00:43.587054+00:00
800,N,3B,Exportledger v. afstemledger,I,False,2021-03-31 05:00:43.587054+00:00
800,d,3B,Knjiga izvoza za knjigu uskl.,I,False,2021-03-31 05:00:43.587054+00:00
800,D,3B,Exportledger zum Abstimmledger,I,False,2021-03-31 05:00:43.587054+00:00
800,W,3B,Журнал за експ.за журн.съглас.,I,False,2021-03-31 05:00:43.587054+00:00
800,L,3B,Księga-export dla księgi uzg.,I,False,2021-03-31 05:00:43.587054+00:00
800,1,3B,统驭明细账的输出分类账,I,False,2021-03-31 05:00:43.587054+00:00
800,R,3B,РегистрЭкспорт для КонтРегистр,I,False,2021-03-31 05:00:43.587054+00:00
800,O,3B,Eksport-ledger til avst.ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,T,3B,Mutabakat dft.için ihracat dft,I,False,2021-03-31 05:00:43.587054+00:00
800,E,3B,Export Ledger for Recon.Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,3B,Export ldgr for rcncltn ldgr,I,False,2021-03-31 05:00:43.587054+00:00
800,P,3B,Ledger export.p/ledger reconc.,I,False,2021-03-31 05:00:43.587054+00:00
800,6,3B,Knjiga eksp. za knjigu usklađ.,I,False,2021-03-31 05:00:43.587054+00:00
800,J,3B,照合元帳のエクスポート元帳,I,False,2021-03-31 05:00:43.587054+00:00
800,F,3B,Ledger exp. pr ledger rappr.,I,False,2021-03-31 05:00:43.587054+00:00
800,A,3B,تصديردفترأستاذلدفترأستاذ توفيق,I,False,2021-03-31 05:00:43.587054+00:00
800,4,3B,Reg.export pt.reg.reconciliere,I,False,2021-03-31 05:00:43.587054+00:00
800,2,3B,Export Ledger for Recon.Ledger,I,False,2021-03-31 05:00:43.587054+00:00
800,5,3B,Knj. izvoza za knj. uskladitve,I,False,2021-03-31 05:00:43.587054+00:00
800,R,3I,ISSR: отчетность DE: наличие,I,False,2021-03-31 05:00:43.587054+00:00
800,K,3I,ISSR: Indberetning DE beholdn.,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,3I,ISSR: DE शेष राशि रिपोर्टिंग,I,False,2021-03-31 05:00:43.587054+00:00
800,J,3I,ISSR: DE 残高レポート,I,False,2021-03-31 05:00:43.587054+00:00
800,A,3I,ISSR: إعداد تقرير رصيد DE,I,False,2021-03-31 05:00:43.587054+00:00
800,E,3I,ISSR: Reporting DE Balance,I,False,2021-03-31 05:00:43.587054+00:00
800,D,3I,ISSR: Meldewesen DE Bestand,I,False,2021-03-31 05:00:43.587054+00:00
800,L,3I,ISSR: Sprawozdawczość DE-poz.,I,False,2021-03-31 05:00:43.587054+00:00
800,T,3I,ISSR: Bakiye DE raporlama,I,False,2021-03-31 05:00:43.587054+00:00
800,P,3I,ISSR: relatório DE saldo,I,False,2021-03-31 05:00:43.587054+00:00
800,6,3I,ISSR: izvještaj o stanju DE,I,False,2021-03-31 05:00:43.587054+00:00
800,S,3I,ISSR: Reporting DE inventario,I,False,2021-03-31 05:00:43.587054+00:00
800,1,3I,ISSR: 报表 DE 余额,I,False,2021-03-31 05:00:43.587054+00:00
800,G,3I,ISSR: Αναφορά για Υπόλοιπο DE,I,False,2021-03-31 05:00:43.587054+00:00
800,N,3I,ISSR: verslaglegging DE-saldo,I,False,2021-03-31 05:00:43.587054+00:00
800,F,3I,ISSR : reporting DE Solde,I,False,2021-03-31 05:00:43.587054+00:00
800,V,3I,ISSR: Mynd.rapporter. DE saldo,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,3I,ISSR: Reporting DE Balance,I,False,2021-03-31 05:00:43.587054+00:00
800,U,3I,ISSR: ilm.järj. DE - saldo,I,False,2021-03-31 05:00:43.587054+00:00
800,B,3I,ISSR: דיווח יתרת DE,I,False,2021-03-31 05:00:43.587054+00:00
800,O,3I,ISSR: Mynd.rapp. DE beholdning,I,False,2021-03-31 05:00:43.587054+00:00
800,4,3I,ISSR: Raportare sold DE,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,3I,ISSR: Hlásenia - DE zásoba,I,False,2021-03-31 05:00:43.587054+00:00
800,M,3I,ISSR：報表 DE 餘額,I,False,2021-03-31 05:00:43.587054+00:00
800,5,3I,ISSR: Poročanje DE stanje,I,False,2021-03-31 05:00:43.587054+00:00
800,d,3I,ISSR: Izveštavanje o stanju DE,I,False,2021-03-31 05:00:43.587054+00:00
800,I,3I,ISSR: reporting saldo DE,I,False,2021-03-31 05:00:43.587054+00:00
800,H,3I,ISSR: beszámolók - DE mérleg,I,False,2021-03-31 05:00:43.587054+00:00
800,3,3I,ISSR: DE 잔액 레포팅,I,False,2021-03-31 05:00:43.587054+00:00
800,C,3I,ISSR: Výkaznictví DE stav,I,False,2021-03-31 05:00:43.587054+00:00
800,2,3I,ISSR: รายงานยอดคงเหลือของ DE,I,False,2021-03-31 05:00:43.587054+00:00
800,W,3I,ISSR: Отчитане на DE салдо,I,False,2021-03-31 05:00:43.587054+00:00
800,5,3J,ISSR: Poročanje DE uspeh,I,False,2021-03-31 05:00:43.587054+00:00
800,O,3J,ISSR: Mynd.rapp. DE resultat,I,False,2021-03-31 05:00:43.587054+00:00
800,S,3J,ISSR: Reporting DE beneficio,I,False,2021-03-31 05:00:43.587054+00:00
800,A,3J,ISSR: إعداد تقرير DE ربح&خسارة,I,False,2021-03-31 05:00:43.587054+00:00
800,Z,3J,ISSR: Reporting DE Profit&Loss,I,False,2021-03-31 05:00:43.587054+00:00
800,M,3J,ISSR：報表 DE 損益,I,False,2021-03-31 05:00:43.587054+00:00
800,Q,3J,ISSR: Hlásenia - DE výsledok,I,False,2021-03-31 05:00:43.587054+00:00
800,U,3J,ISSR: ilmoitusjärj. DE - tulos,I,False,2021-03-31 05:00:43.587054+00:00
800,F,3J,ISSR : reporting DE Résultat,I,False,2021-03-31 05:00:43.587054+00:00
800,L,3J,ISSR: Sprawozdawczość DE-wynik,I,False,2021-03-31 05:00:43.587054+00:00
800,K,3J,ISSR: Indberetning DE resultat,I,False,2021-03-31 05:00:43.587054+00:00
800,4,3J,ISSR: Raportare P&P DE,I,False,2021-03-31 05:00:43.587054+00:00
800,3,3J,ISSR: DE 손익레포팅,I,False,2021-03-31 05:00:43.587054+00:00
800,E,3J,ISSR: Reporting DE Profit&Loss,I,False,2021-03-31 05:00:43.587054+00:00
800,B,3J,ISSR: דיווח רווח&הפסד DE,I,False,2021-03-31 05:00:43.587054+00:00
800,1,3J,ISSR: 报表 DE 损益,I,False,2021-03-31 05:00:43.587054+00:00
800,T,3J,ISSR: K/Z DE raporlama,I,False,2021-03-31 05:00:43.587054+00:00
800,R,3J,ISSR: отчетность DE: результ.,I,False,2021-03-31 05:00:43.587054+00:00
800,P,3J,ISSR: relatório DE êxito,I,False,2021-03-31 05:00:43.587054+00:00
800,d,3J,ISSR: Izveš.o DE prof.&gubitku,I,False,2021-03-31 05:00:43.587054+00:00
800,H,3J,ISSR: beszámolók - DE eredmény,I,False,2021-03-31 05:00:43.587054+00:00
800,I,3J,ISSR: reporting risulato DE,I,False,2021-03-31 05:00:43.587054+00:00
800,V,3J,ISSR: M.rapporter. DE resultat,I,False,2021-03-31 05:00:43.587054+00:00
800,J,3J,ISSR: DE 損益レポート,I,False,2021-03-31 05:00:43.587054+00:00
800,묩,3J,ISSR: DE लाभ और हानि रिपो.,I,False,2021-03-31 05:00:43.587054+00:00
800,2,3J,ISSR: รายงานงบกำไรขาดทุนของ DE,I,False,2021-03-31 05:00:43.587054+00:00
800,D,3J,ISSR: Meldewesen DE Erfolg,I,False,2021-03-31 05:00:43.587054+00:00
800,N,3J,ISSR: verslaglegging DE-V&W,I,False,2021-03-31 05:00:43.587054+00:00
800,C,3J,ISSR: Výkaznictví DE výsledek,I,False,2021-03-31 05:00:43.587054+00:00
800,6,3J,ISSR: izvještaj o D&G DE,I,False,2021-03-31 05:00:43.587054+00:00
800,W,3J,ISSR: Отчит. DE Печалба&Загуба,I,False,2021-03-31 05:00:43.587054+00:00
